epoch,train_loss,val_loss,val_dice,val_iou,val_pixel_acc,val_boundary_f1,val_avg
1,0.6155624900545392,0.6032223999500275,0.23720078,0.14967045,0.7406164805094402,0.0367734426585129,0.21503613889217377
2,0.5460239308221,0.531179666519165,0.43073547,0.3155228,0.823786735534668,0.04751976837595081,0.3133643865585327
3,0.4935268078531538,0.46330586075782776,0.47162426,0.36219713,0.8625291188557942,0.07018714974751379,0.34779971837997437
4,0.4440297910145351,0.40423837304115295,0.5684669,0.45890892,0.8882802327473958,0.059981126141480864,0.39113301038742065
5,0.41953149012156893,0.3749183714389801,0.50476754,0.4060637,0.9032252629597981,0.0749725106376764,0.37287741899490356
6,0.37648438130106243,0.34923702478408813,0.5301867,0.4352544,0.9031683603922527,0.10766493189400145,0.39813876152038574
7,0.34576512234551565,0.3923153430223465,0.5388747,0.43703136,0.8701305389404297,0.06636650673145883,0.3791911005973816
8,0.32529287678854807,0.3290468752384186,0.5649211,0.47919717,0.9062722524007161,0.08562314640041865,0.4072597622871399
9,0.31022862451417105,0.3033068776130676,0.47271967,0.38408765,0.9135802586873372,0.10785646370035007,0.3751770853996277
10,0.31661777411188397,0.2928656339645386,0.59595823,0.5191754,0.9125890731811523,0.14173566699268791,0.4464072585105896
1,0.6100377525602069,0.6414828598499298,0.21538663,0.14614789,0.6369905471801758,0.03430270384737504,0.19234590232372284
2,0.5277308140482221,0.5857335329055786,0.27320865,0.20542401,0.7007233301798503,0.041725303640452606,0.23118558526039124
3,0.4587283262184688,0.6029056459665298,0.284564,0.21685216,0.7220741907755535,0.031221503390580056,0.23531116545200348
4,0.4185675765786852,0.6384631842374802,0.24713705,0.17687656,0.7659419377644856,0.03768303256220784,0.22712408006191254
5,0.3798390201159886,0.6361298561096191,0.295542,0.23333009,0.7503353754679363,0.03578639347203254,0.24741637706756592
1,0.8448577608380999,0.6301509737968445,0.41258192,0.2736715,0.6171363194783528,0.09821246345857704,0.28973519802093506
2,0.7711191432816642,0.6877336502075195,0.39468452,0.26243964,0.48485279083251953,0.05625878838033255,0.24639049172401428
3,0.668556443282536,0.7374685406684875,0.41120905,0.2753013,0.48904736836751306,0.049710351527356304,0.25110378861427307
4,0.6106270466532026,0.7220922708511353,0.45476076,0.3186965,0.6357491811116536,0.06303783007691448,0.29800698161125183
1,0.8560951777866909,0.6031699180603027,0.17191163,0.098329045,0.6765365600585938,0.04267362762808964,0.18119364976882935
2,0.7405237214905875,0.7605363130569458,0.12983848,0.07292257,0.5117792129516602,0.016017817633955315,0.13021814823150635
3,0.6492997493062701,0.9065544307231903,0.11623343,0.06563858,0.4818105697631836,0.013587294307444464,0.11989257484674454
4,0.5796287315232413,1.249486267566681,0.121702425,0.068713896,0.4405252456665039,0.013900641500326156,0.1158074364066124
1,0.8241705298423767,0.7218171060085297,0.37370288,0.233215,0.6324762344360352,0.06467708908357779,0.2608110010623932
2,0.738545264516558,0.8764722049236298,0.4155182,0.26678127,0.48371410369873047,0.03948627564912771,0.24558743834495544
3,0.6879628556115287,0.7432307004928589,0.43362302,0.28081203,0.5329957962036133,0.035756044440825134,0.25881993770599365
4,0.6223255310739789,0.8747476637363434,0.48499393,0.33242145,0.6392013549804687,0.04878816893852061,0.30312827229499817
1,0.8007981739938259,0.9577004313468933,0.33684832,0.23212032,0.5582370758056641,0.11580888048476685,0.26069527864456177
