epoch,train_loss,val_loss,val_dice,val_iou,val_pixel_acc,val_boundary_f1,val_avg
1,0.5573719541231791,0.6376449167728424,0.33508897,0.20548534,0.7072744369506836,0.13177091350295517,0.2836688458919525
2,0.434018408258756,0.520818293094635,0.51945245,0.36395705,0.8591632843017578,0.23951515793141354,0.42733508348464966
3,0.37134196360905963,0.3613441437482834,0.6086597,0.47314554,0.919398307800293,0.3131996255809375,0.5099835991859436
4,0.3206603229045868,0.28602753579616547,0.7472388,0.60425436,0.9476423263549805,0.4192045770934057,0.6174887418746948
5,0.2815067072709401,0.2517360746860504,0.6732576,0.5135219,0.9428520202636719,0.382798430212723,0.5655659437179565
6,0.25645364820957184,0.2031586617231369,0.8130505,0.69029534,0.9638233184814453,0.529431931690574,0.6976679563522339
7,0.23585430284341177,0.2109084576368332,0.70775306,0.59370494,0.9530344009399414,0.46959686885483504,0.6264731884002686
8,0.2259211242198944,0.19602838158607483,0.7436834,0.6367124,0.9596405029296875,0.5308394958361152,0.6695451736450195
9,0.21570762991905212,0.17967354506254196,0.8354718,0.74173766,0.9705171585083008,0.6287211860426212,0.7542815208435059
10,0.2081367994348208,0.18647989630699158,0.79715014,0.6868667,0.9617033004760742,0.539614707056139,0.696762204170227
1,0.612381507953008,0.6593612432479858,0.36386096,0.22535014,0.6595964431762695,0.09635923265796528,0.2735184133052826
2,0.5114839921394984,0.5806699395179749,0.52978384,0.37795705,0.7930278778076172,0.14324125384105124,0.38428807258605957
3,0.45269498229026794,0.5509879887104034,0.52929825,0.37939146,0.7779302597045898,0.11794139558010064,0.37206897139549255
4,0.413515364130338,0.4394753724336624,0.6850667,0.5476892,0.8716468811035156,0.26851646654355593,0.5189580917358398
5,0.37797019879023236,0.34482935070991516,0.77607965,0.65270144,0.9389410018920898,0.4025276776550132,0.6264124512672424
6,0.35838616391023,0.30424945056438446,0.82627773,0.71254766,0.9545574188232422,0.47829049396626755,0.6835787892341614
7,0.3265670984983444,0.43862317502498627,0.6286178,0.49931386,0.8423490524291992,0.3021997785376205,0.5042494535446167
8,0.31247317294279736,0.284549742937088,0.8361604,0.72628385,0.9645709991455078,0.5466935330374774,0.7176599502563477
9,0.2958841969569524,0.2747860848903656,0.85526013,0.7516387,0.9675579071044922,0.5501999770092685,0.7293564081192017
10,0.2816553662220637,0.2674197852611542,0.85542023,0.7548082,0.9677200317382812,0.5756119446041387,0.7402194738388062
1,0.523364911476771,0.5820311903953552,0.49803546,0.35108614,0.8137569427490234,0.14051764374421571,0.3729966878890991
2,0.3790568808714549,0.522100105881691,0.5786835,0.42842248,0.8342180252075195,0.11852068488626191,0.40289637446403503
3,0.3169635037581126,0.5130356699228287,0.6510032,0.5216787,0.8544845581054688,0.22618716204505657,0.48573407530784607
4,0.2683804879585902,0.376422643661499,0.7177193,0.5876459,0.9053926467895508,0.2788703057816252,0.5443160533905029
5,0.23395379384358725,0.34129416942596436,0.7100177,0.58187246,0.9101171493530273,0.27756333793307636,0.5414218306541443
6,0.21459859361251196,0.2694191038608551,0.7552381,0.6270174,0.9411811828613281,0.3612380950088133,0.5998854041099548
7,0.19559400031963983,0.22367937862873077,0.7799359,0.6538547,0.9511270523071289,0.45389785953045664,0.6499831676483154
8,0.1795507421096166,0.20088233053684235,0.797397,0.6795107,0.9592580795288086,0.5151747951364013,0.6852099895477295
9,0.16652012368043265,0.22661960124969482,0.754076,0.6256683,0.9442577362060547,0.4201542214135302,0.6233530044555664
10,0.1613053654630979,0.20453161001205444,0.73891675,0.61327815,0.9478731155395508,0.4421719426463964,0.6264345645904541
1,0.9725146691004435,1.018068552017212,0.48274678,0.33487442,0.3930673599243164,0.009696711211238648,0.2505003809928894
2,0.7526938815911611,0.8008480668067932,0.4979323,0.3446355,0.4583759307861328,0.054152288724434505,0.2838274836540222
3,0.6613865892092387,0.7884736657142639,0.573012,0.41501328,0.6057100296020508,0.051100736143277425,0.33755242824554443
4,0.5846268137296041,0.656012088060379,0.6043871,0.4531229,0.6343240737915039,0.03777016044958834,0.35197800397872925
5,0.5486760934193929,0.5752346217632294,0.6792902,0.5328057,0.7665367126464844,0.04384374529294435,0.40890172123908997
6,0.5280012389024099,0.5200585722923279,0.7010238,0.55953217,0.7883834838867188,0.061519163398793125,0.430027574300766
7,0.4978216489156087,0.48846790194511414,0.7346963,0.594292,0.8246545791625977,0.10398440572838508,0.46782442927360535
8,0.4882505089044571,0.455096036195755,0.75054395,0.6176442,0.8397684097290039,0.10583166584252798,0.47946277260780334
9,0.4677273631095886,0.44997793436050415,0.7628098,0.6329708,0.8481912612915039,0.11948215375610927,0.49231815338134766
10,0.4446982443332672,0.47369205951690674,0.7790047,0.65301836,0.8662185668945312,0.1696139197574483,0.5231332182884216
1,0.5941644608974457,0.70253786444664,0.5306487,0.36261874,0.5121593475341797,0.022790087819348104,0.2911258637905121
2,0.4557117521762848,0.6008280217647552,0.66029006,0.49507374,0.7163677215576172,0.051059646136042164,0.3919662833213806
3,0.4178122381369273,0.4686071574687958,0.7597212,0.6181432,0.8300313949584961,0.11582008578060285,0.4843916893005371
4,0.375362291932106,0.474410280585289,0.75623244,0.61444837,0.8113412857055664,0.10871482461603024,0.47713494300842285
5,0.3544711768627167,0.35109129548072815,0.8577249,0.7527139,0.9104681015014648,0.22645772429814787,0.5921273231506348
6,0.32445494333902997,0.3106747269630432,0.87945884,0.78554523,0.9298887252807617,0.30508730665207084,0.6384919881820679
7,0.30323388675848645,0.2835237979888916,0.889135,0.80214447,0.9382572174072266,0.3663445314718493,0.6699889898300171
8,0.29159516592820484,0.27415357530117035,0.89590836,0.81193006,0.9397401809692383,0.40322913761608437,0.6886157393455505
