epoch,train_loss,val_loss,val_dice,val_iou,val_pixel_acc,val_boundary_f1,val_avg_score,supervised_loss,consistency_loss,consistency_weight
0,0.3133772061421321,0.6334670782089233,0.25806192,0.1561841,0.5063323974609375,0.10555198350361279,0.21392294764518738,0.3133772061421321,0.0,0.0
1,0.3180704824626446,0.6336835622787476,0.26884082,0.16368288,0.5003534952799479,0.10902029137594428,0.21860791742801666,0.2668743637891916,0.051196117813770585,1.0
2,0.31409198389603543,0.6335242986679077,0.27888998,0.1707489,0.49770355224609375,0.11066689114979388,0.2227945625782013,0.24308708080878624,0.035502450683942206,2.0
