epoch,train_loss,val_loss,val_dice,val_iou,val_pixel_acc,val_boundary_f1,val_avg
1,0.7606403231620789,0.6373942494392395,0.26959848,0.1558011,0.72021484375,0.06733574935506022,0.23352636396884918
2,0.691254734992981,0.6135048866271973,0.14344695,0.0772652,0.727752685546875,0.02389572927575357,0.1700359731912613
3,0.6453685164451599,0.5876801013946533,0.117890716,0.062637545,0.7465362548828125,0.021399195130115158,0.16254030168056488
4,0.600786566734314,0.5960906147956848,0.07702813,0.040056817,0.7422027587890625,0.06606740040242147,0.1650257706642151
5,0.5987075567245483,0.5624756813049316,0.16296794,0.088712625,0.7335357666015625,0.055004707265679145,0.19051675498485565
6,0.5193814635276794,0.5681253671646118,0.43341967,0.2766661,0.8030853271484375,0.03132071343614421,0.29667919874191284
7,0.5165284872055054,0.5387855172157288,0.1605847,0.08730204,0.7546539306640625,0.055201451916349245,0.19288526475429535
8,0.5559756755828857,0.43946972489356995,0.19699223,0.109257564,0.851715087890625,0.062183575924691564,0.22373026609420776
9,0.48461705446243286,0.5316710472106934,0.29565218,0.1734694,0.7392120361328125,0.06342288902275034,0.24485787749290466
10,0.4863927662372589,0.44787701964378357,0.8683785,0.7673754,0.937896728515625,0.10173223551749473,0.5519471168518066
1,1.0821623802185059,0.8707883358001709,0.34084666,0.20543408,0.245880126953125,0.04388718103333183,0.18073537945747375
2,1.0426925420761108,0.7849191427230835,0.33787602,0.20327967,0.3172149658203125,0.0373505555233022,0.18764741718769073
3,0.9867318868637085,0.7692481279373169,0.28603503,0.16688499,0.3206787109375,0.05034924277935036,0.17312726378440857
4,0.9561848640441895,0.7398862242698669,0.3415582,0.20595127,0.4002227783203125,0.07878548035279535,0.21812742948532104
5,0.9743820428848267,0.7247328758239746,0.42676046,0.27126223,0.435577392578125,0.04625694119159214,0.24478194117546082
6,0.897373616695404,0.6956540942192078,0.468094,0.30556315,0.4954376220703125,0.05098772307775677,0.27284687757492065
7,0.8679168224334717,0.6860992908477783,0.4932221,0.32733563,0.5134124755859375,0.04344219423882808,0.28316137194633484
8,0.8960208892822266,0.6818909645080566,0.4779219,0.31399304,0.48907470703125,0.04706492666951183,0.27446624636650085
9,0.914986789226532,0.7047073841094971,0.4254152,0.2701761,0.4694366455078125,0.036308785643398435,0.24532803893089294
10,0.8368546366691589,0.7106062173843384,0.40385136,0.2530161,0.4274749755859375,0.041172224817651065,0.2321561872959137
1,0.7912822961807251,0.6208750009536743,0.12807746,0.068420276,0.8076171875,0.015927004879664853,0.1732168048620224
2,0.7564049363136292,0.6224009990692139,0.31801435,0.1890708,0.774017333984375,0.10069061091204905,0.2736966013908386
3,0.7241650223731995,0.6085300445556641,0.20003471,0.11113254,0.7889862060546875,0.025378087011361718,0.20073434710502625
4,0.6622555255889893,0.5753886699676514,0.20911558,0.116766654,0.7820892333984375,0.08113384821211599,0.22539915144443512
5,0.6263729929924011,0.5579946041107178,0.439963,0.2820209,0.85211181640625,0.1092513285424499,0.3379122018814087
6,0.5875335931777954,0.6027520895004272,0.23510928,0.13321464,0.7474212646484375,0.07579421117454013,0.22785112261772156
7,0.588304877281189,0.5237754583358765,0.6588974,0.4913102,0.8905792236328125,0.12052573907330236,0.4447835683822632
8,0.5491659045219421,0.5134344100952148,0.7420759,0.58992106,0.896942138671875,0.08114599712877131,0.4705028831958771
9,0.5214452743530273,0.505357563495636,0.84722835,0.734949,0.9210662841796875,0.12568319525342014,0.5472301244735718
10,0.5628012418746948,0.5749913454055786,0.25967565,0.14921106,0.7638702392578125,0.05546724074687845,0.23152855038642883
1,0.7115589380264282,0.6956943273544312,0.33548185,0.20154893,0.4824371337890625,0.05790857338461919,0.21970923244953156
2,0.6841095685958862,0.6639434695243835,0.4527682,0.29263115,0.5831298828125,0.05260879648059001,0.2802312672138214
3,0.6546050906181335,0.6489099860191345,0.45834753,0.29730925,0.6361846923828125,0.06064939774017874,0.29373618960380554
4,0.6501479744911194,0.6320925951004028,0.53224075,0.36262128,0.7012481689453125,0.06411278458201847,0.33641675114631653
5,0.6405764818191528,0.635802686214447,0.45636457,0.2956427,0.674163818359375,0.05300680094719768,0.2955469787120819
6,0.6041166186332703,0.6288410425186157,0.5341429,0.3643895,0.69561767578125,0.05164507159493376,0.33141428232192993
7,0.6163425445556641,0.6132362484931946,0.6133215,0.44229534,0.7346954345703125,0.05101243238629894,0.37239870429039
8,0.5964147448539734,0.6112461686134338,0.60022056,0.42879653,0.7179107666015625,0.05942143138474739,0.3672696352005005
9,0.5571958422660828,0.5547312498092651,0.6232398,0.45268583,0.78607177734375,0.06705449830755635,0.39107969403266907
10,0.5243223905563354,0.6120651960372925,0.52424574,0.35523918,0.65447998046875,0.05701641010807354,0.3230878412723541
1,0.8479836583137512,0.9080908298492432,0.34262785,0.20672958,0.2200927734375,0.022142121518500996,0.1688736528158188
2,0.8184206485748291,0.8416476249694824,0.37695175,0.23224927,0.3040618896484375,0.029661757284678403,0.198161780834198
3,0.7655358910560608,0.7453211545944214,0.3285528,0.19656786,0.371337890625,0.08321153483054392,0.21043707430362701
4,0.754438579082489,0.7192555665969849,0.24442503,0.13922791,0.445770263671875,0.048779609760149285,0.17532923817634583
5,0.7235406041145325,0.6792970895767212,0.39158204,0.24345788,0.5566558837890625,0.04257881143644572,0.24711698293685913
6,0.6843953728675842,0.7338975667953491,0.3274432,0.19577405,0.4790496826171875,0.04863410917516848,0.21232670545578003
7,0.7094157934188843,0.6765817403793335,0.4442054,0.28551674,0.5821533203125,0.055113629669041375,0.2775231599807739
8,0.6778509020805359,0.6397515535354614,0.5760847,0.4045779,0.689605712890625,0.0639980924518098,0.353976845741272
9,0.6378160715103149,0.6102594137191772,0.524892,0.35583287,0.741668701171875,0.06024906657586432,0.337739497423172
10,0.6784287095069885,0.6256126165390015,0.46668762,0.30436563,0.6632537841796875,0.059301508263343544,0.3007536828517914
