epoch,train_loss,val_loss,val_dice,val_iou,val_pixel_acc,val_boundary_f1,val_avg
1,0.7336145639419556,0.5435526371002197,0.017490704,0.008822508,0.78228759765625,0.026503713911811517,0.13408181071281433
2,0.6761336326599121,0.5200213193893433,0.5260182,0.35686886,0.823486328125,0.050813092855901396,0.34672653675079346
3,0.6456953287124634,0.5656719207763672,0.51251274,0.3445493,0.7806396484375,0.0557611633522065,0.33643847703933716
4,0.5978512763977051,0.5714331865310669,0.60429806,0.4329707,0.793212890625,0.07367812662761561,0.38612183928489685
5,0.5891506671905518,0.5238010287284851,0.7246741,0.5682266,0.839508056640625,0.05811859660508863,0.44398751854896545
1,0.8390268087387085,0.635643482208252,0.13660875,0.073311895,0.73614501953125,0.04057989953961871,0.17546826601028442
2,0.770764172077179,0.6526660323143005,0.31331047,0.18575469,0.71881103515625,0.05641058964617863,0.24586445093154907
3,0.7098101377487183,0.6386494636535645,0.41300997,0.26024738,0.73260498046875,0.045896584467022904,0.28355133533477783
4,0.6488028764724731,0.64298015832901,0.35092998,0.21280478,0.6906280517578125,0.050851323305281436,0.2542282044887543
1,0.7672374844551086,0.7396260499954224,0.38237604,0.2363813,0.424407958984375,0.035999184581149625,0.22093114256858826
2,0.7352608442306519,0.7191555500030518,0.3495278,0.21177444,0.461883544921875,0.04807136156170678,0.2182479202747345
3,0.6958587765693665,0.7033515572547913,0.23023792,0.1300954,0.4949493408203125,0.05456719712659668,0.17964783310890198
4,0.6758702397346497,0.6920475363731384,0.33604935,0.20195872,0.549896240234375,0.05592110503606143,0.22925697267055511
5,0.6519306898117065,0.6710863709449768,0.32724056,0.19562918,0.5821533203125,0.056200523464430364,0.23073917627334595
6,0.6174468994140625,0.6297698020935059,0.34226885,0.20646825,0.6948699951171875,0.037006391891671195,0.2458939105272293
7,0.577876091003418,0.6106059551239014,0.3361687,0.20204493,0.716583251953125,0.058424475291331046,0.25530844926834106
8,0.5408033132553101,0.5972728729248047,0.58406305,0.4124923,0.7818450927734375,0.12524332011025033,0.3958882987499237
9,0.5281347036361694,0.6280346512794495,0.2715897,0.15713266,0.6580352783203125,0.0525187759994932,0.2190367579460144
10,0.49603337049484253,0.5432073473930359,0.70049345,0.5390457,0.859222412109375,0.08747256482207855,0.4468049108982086
1,0.7590494155883789,0.777545690536499,0.31381103,0.18610668,0.2368011474609375,0.06644795150090767,0.17777346074581146
2,0.7105805277824402,0.6995519995689392,0.34724653,0.21010184,0.499359130859375,0.05555738572570893,0.22595880925655365
3,0.6883220672607422,0.6721341013908386,0.22125787,0.12439007,0.6166534423828125,0.05108379706460243,0.19312402606010437
4,0.6158760786056519,0.6348513960838318,0.27961403,0.16252983,0.7322845458984375,0.07217908276815499,0.24112379550933838
5,0.5877618789672852,0.6088223457336426,0.31863523,0.18950987,0.776947021484375,0.049085515500115924,0.25373706221580505
6,0.6038428544998169,0.5858996510505676,0.37418225,0.23015018,0.836517333984375,0.06248756988309717,0.2900482416152954
7,0.5933096408843994,0.5852339267730713,0.59269243,0.42115343,0.833984375,0.10690831738103307,0.40026476979255676
8,0.5375914573669434,0.5388479232788086,0.71711963,0.55899185,0.88946533203125,0.08162025188521847,0.45714616775512695
9,0.5103302597999573,0.49734601378440857,0.84195495,0.7270485,0.910491943359375,0.06890160683800524,0.5200328826904297
10,0.5157543420791626,0.5052971243858337,0.6208746,0.45019442,0.9093780517578125,0.09011836949539691,0.4177115559577942
1,0.7782021760940552,0.6716032028198242,0.14604253,0.078773394,0.64703369140625,0.05531777816678033,0.17144747078418732
2,0.749968945980072,0.6689023971557617,0.29871285,0.17558049,0.6267242431640625,0.03528001917164723,0.21791495382785797
3,0.7110913991928101,0.6623302698135376,0.34512132,0.20854782,0.643402099609375,0.06620815739738567,0.25098347663879395
4,0.7012985348701477,0.656015157699585,0.37506035,0.23081495,0.68402099609375,0.054817200964250384,0.2644581198692322
5,0.6661199331283569,0.6514848470687866,0.5101209,0.3423908,0.673553466796875,0.05411261535857394,0.31868645548820496
6,0.6706443428993225,0.6639399528503418,0.4911472,0.32551035,0.6092681884765625,0.05847178101134008,0.3026677966117859
7,0.6581321954727173,0.6354645490646362,0.5519389,0.3811572,0.6948089599609375,0.048751360815212474,0.3379380702972412
8,0.6733085513114929,0.6395124197006226,0.55368686,0.38282642,0.67767333984375,0.04593740375132922,0.33501294255256653
9,0.658245861530304,0.6146795153617859,0.652641,0.4843854,0.7400054931640625,0.05581443529836358,0.39336392283439636
10,0.6197823286056519,0.6165529489517212,0.45244026,0.29235724,0.6814117431640625,0.05561827110925971,0.2960405945777893
