epoch,train_loss,val_loss,val_dice,val_iou,val_pixel_acc,val_boundary_f1,val_avg
1,0.6922784149646759,0.5618255138397217,0.57188386,0.4062543,0.7458572387695312,0.13597835708557357,0.3904917538166046
2,0.5708215516060591,0.48067912459373474,0.62561816,0.47100648,0.8263778686523438,0.2443115556169658,0.472287118434906
3,0.5123654901981354,0.41825518012046814,0.6465591,0.5069041,0.8736139933268229,0.2898172487905767,0.5099896192550659
4,0.4722358398139477,0.37138232588768005,0.7409218,0.60180515,0.9166844685872396,0.3160275636923594,0.5695051550865173
5,0.44286587461829185,0.4062874913215637,0.5858482,0.4673132,0.8559443155924479,0.32234456584259835,0.4972541928291321
6,0.41364581882953644,0.3519074320793152,0.7516234,0.61162144,0.9208730061848959,0.3310988934671249,0.5808006525039673
7,0.37521577812731266,0.32987838983535767,0.6752426,0.52961195,0.9057439168294271,0.2673206927204279,0.517522931098938
8,0.3530063908547163,0.299872487783432,0.7736179,0.6529191,0.9398676554361979,0.40904904644557344,0.628588080406189
9,0.3361365683376789,0.28272545337677,0.7608989,0.64586836,0.9422047932942709,0.399826104400866,0.620659589767456
10,0.31990001909434795,0.31097516417503357,0.6078632,0.47544634,0.897674560546875,0.21162790382871946,0.46635740995407104
