epoch,train_loss,val_loss,val_dice,val_iou
1,1.0795552134513855,0.8552884459495544,0.25874238049060605,0.14859512
2,0.9207982420921326,0.7958025932312012,0.2707342730868822,0.15656024
3,0.8397366404533386,0.7289897203445435,0.3049354258059153,0.17989606
4,0.7361171841621399,0.6840524673461914,0.34078856351712833,0.20539188
5,0.7590277194976807,0.6746272444725037,0.3478323647195641,0.21053092
6,0.7114452719688416,0.6801862716674805,0.33839585665701294,0.20365612
7,0.6829173266887665,0.6850903034210205,0.33068471146544515,0.19809602
8,0.6546996831893921,0.6826326847076416,0.3346529518483075,0.20095088
